place_id,name,rating,user_ratings_total,current_opening_hours,postcode,location_lat,location_lng,viewport_northeast_lat,viewport_northeast_lng,viewport_southwest_lat,viewport_southwest_lng
ChIJpw1an39DSzARMNi5AFmvx_w,Jabatan Penerangan Malaysia Negeri Kedah,4.2,5.0,,5400,6.0975562,100.3476231,6.098907529892722,100.3489886298927,6.096207870107278,100.3462889701073
ChIJj8bG86NbSzARzJeuwyJcQRg,Jabatan Ketua Pengarah Tanah Dan Galian Alor Setar (Kedah),2.1,32.0,"['Monday: 8:00AM–4:30PM', 'Tuesday: 8:00AM–4:30PM', 'Wednesday: 8:00AM–4:30PM', 'Thursday: 8:00AM–4:30PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:00AM–4:30PM']",6550,6.1840854,100.3777181,6.185364129892722,100.3791963298927,6.182664470107278,100.3764966701073
ChIJTURvGipFSzAR3FPgH6JqYvQ,Bahagian Persenjataan Kedah,0.0,,,5560,6.1302807,100.37237,6.131415079892722,100.3737360798927,6.128715420107278,100.3710364201073
ChIJJ_cXGkhbSzAR-PbI3hMG6jg,Perbadanan Menteri Besar Kedah (MBI),3.8,9.0,"['Monday: 8:00AM–5:00PM', 'Tuesday: 8:00AM–5:00PM', 'Wednesday: 8:00AM–5:00PM', 'Thursday: 8:00AM–5:00PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:00AM–5:00PM']",5250,6.1459737,100.3716302,6.147705529892722,100.3729918798927,6.145005870107277,100.3702922201073
ChIJu1t5s71ESzARP2HVXZ8YzKA,Northern Corridor Implementation Authority (NCIA) Kedah Branch Office,0.0,,"['Monday: 9:00AM–6:00PM', 'Tuesday: 9:00AM–6:00PM', 'Wednesday: 9:00AM–6:00PM', 'Thursday: 9:00AM–6:00PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 9:00AM–4:45PM']",5000,6.1233509,100.3719638,6.124792629892722,100.3731230798927,6.122092970107278,100.3704234201073
ChIJ9SgSYqhESzARQSkavz5qmsY,Minerals and Geoscience Department Malaysia (Kedah/Perlis/Pulau Pinang),0.0,,,5150,6.1273,100.352544,6.128657729892722,100.3538761298927,6.125958070107278,100.3511764701073
ChIJzfZJHspFSzARl04c04FOGdU,Pejabat KKDW Negeri Kedah/Perlis/Pulau Pinang,0.0,,,5000,6.122130900000001,100.366658,6.123484779892721,100.3679884298927,6.120785120107278,100.3652887701073
ChIJa5N4K79ESzARVE4FT1GxQmg,Pengarah JKR Kedah,3.0,2.0,,5582,6.119657699999999,100.3684416,6.120937629892721,100.3697782798927,6.118237970107277,100.3670786201073
ChIJh51x0IdESzARdlKIE_oxUMs,Kedah State Health Department,4.1,16.0,"['Monday: 8:00AM–5:00PM', 'Tuesday: 8:00AM–5:00PM', 'Wednesday: 8:00AM–5:00PM', 'Thursday: 8:00AM–3:30PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:00AM–5:00PM']",5400,6.0960087,100.3610917,6.097510979892721,100.3624581298927,6.094811320107278,100.3597584701073
ChIJGwa6RoRbSzARFAobiOX-Z-s,Jabatan Audit Negara Negeri Kedah,0.0,,"['Monday: 7:30AM–6:00PM', 'Tuesday: 7:30AM–6:00PM', 'Wednesday: 7:30AM–6:00PM', 'Thursday: 7:30AM–4:30PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 7:30AM–6:00PM']",6550,6.185321,100.3780301,6.186766229892722,100.3792520298927,6.184066570107278,100.3765523701073
ChIJyexcGE1FSzARZ51z0zJTQxI,JIPS IPK KEDAH,5.0,1.0,,5100,6.129199,100.372734,6.130549879892722,100.3740916298927,6.127850220107278,100.3713919701073
ChIJea9FJjdaSzARiSipzkSNAKY,Biro Tatanegara Caw Kedah,0.0,,,6550,6.2029347,100.4038006,6.204195479892721,100.4051364298927,6.201495820107278,100.4024367701073
ChIJY2TTQrlESzARjQB1KqMMktw,Jabatan Belia dan Sukan Negeri Kedah,0.0,,,6550,6.1848277,100.3758268,6.186130529892722,100.3772855298927,6.183430870107278,100.3745858701073
ChIJexSzBrxESzARpeC06bQM1cc,Wisma Negeri,4.1,20.0,,5000,6.1207077,100.3670325,6.122078029892722,100.3683445298927,6.119378370107278,100.3656448701073
